instance.yaml
kiva v0.2.0-0-g98c829f
Copyright (C) 2012-2014 Big Ladder Software
Web: www.bigladdersoftware.com

Starting Program: 2014-Jun-24 18:22:33.450294
Creating Domain...
Initializing Temperatures...
Beginning Simulation...
2097-Sep-22 23:55:00 (72.7%)
2097-Sep-23 01:21:00 (72.7%)
2097-Sep-23 02:46:00 (72.7%)
2097-Sep-23 04:11:00 (72.7%)
2097-Sep-23 05:36:00 (72.7%)
2097-Sep-23 07:01:00 (72.8%)
2097-Sep-23 08:26:00 (72.8%)
2097-Sep-23 09:51:00 (72.8%)
2097-Sep-23 11:16:00 (72.8%)
2097-Sep-23 12:42:00 (72.8%)
2097-Sep-23 14:07:00 (72.8%)
2097-Sep-23 15:32:00 (72.9%)
2097-Sep-23 16:57:00 (72.9%)
2097-Sep-23 18:22:00 (72.9%)
2097-Sep-23 19:47:00 (72.9%)
2097-Sep-23 21:12:00 (72.9%)
2097-Sep-23 22:37:00 (72.9%)
2097-Sep-24 00:03:00 (73%)
2097-Sep-24 01:28:00 (73%)
2097-Sep-24 02:53:00 (73%)
2097-Sep-24 04:18:00 (73%)
2097-Sep-24 05:43:00 (73%)
2097-Sep-24 07:08:00 (73%)
2097-Sep-24 08:33:00 (73%)
2097-Sep-24 09:58:00 (73.1%)
2097-Sep-24 11:23:00 (73.1%)
2097-Sep-24 12:49:00 (73.1%)
2097-Sep-24 14:14:00 (73.1%)
2097-Sep-24 15:39:00 (73.1%)
2097-Sep-24 17:04:00 (73.1%)
2097-Sep-24 18:29:00 (73.2%)
2097-Sep-24 19:54:00 (73.2%)
2097-Sep-24 21:19:00 (73.2%)
2097-Sep-24 22:44:00 (73.2%)
2097-Sep-25 00:10:00 (73.2%)
2097-Sep-25 01:35:00 (73.2%)
2097-Sep-25 03:00:00 (73.3%)
2097-Sep-25 04:25:00 (73.3%)
2097-Sep-25 05:50:00 (73.3%)
2097-Sep-25 07:15:00 (73.3%)
2097-Sep-25 08:40:00 (73.3%)
2097-Sep-25 10:05:00 (73.3%)
2097-Sep-25 11:31:00 (73.4%)
2097-Sep-25 12:56:00 (73.4%)
2097-Sep-25 14:21:00 (73.4%)
2097-Sep-25 15:46:00 (73.4%)
2097-Sep-25 17:11:00 (73.4%)
2097-Sep-25 18:36:00 (73.4%)
2097-Sep-25 20:01:00 (73.5%)
2097-Sep-25 21:26:00 (73.5%)
2097-Sep-25 22:52:00 (73.5%)
2097-Sep-26 00:17:00 (73.5%)
2097-Sep-26 01:42:00 (73.5%)
2097-Sep-26 03:07:00 (73.5%)
2097-Sep-26 04:32:00 (73.5%)
2097-Sep-26 05:57:00 (73.6%)
2097-Sep-26 07:22:00 (73.6%)
2097-Sep-26 08:47:00 (73.6%)
2097-Sep-26 10:13:00 (73.6%)
2097-Sep-26 11:38:00 (73.6%)
2097-Sep-26 13:03:00 (73.6%)
2097-Sep-26 14:28:00 (73.7%)
2097-Sep-26 15:53:00 (73.7%)
2097-Sep-26 17:18:00 (73.7%)
2097-Sep-26 18:43:00 (73.7%)
2097-Sep-26 20:08:00 (73.7%)
2097-Sep-26 21:33:00 (73.7%)
2097-Sep-26 22:59:00 (73.8%)
2097-Sep-27 00:24:00 (73.8%)
2097-Sep-27 01:49:00 (73.8%)
2097-Sep-27 03:14:00 (73.8%)
2097-Sep-27 04:39:00 (73.8%)
2097-Sep-27 06:04:00 (73.8%)
2097-Sep-27 07:29:00 (73.9%)
2097-Sep-27 08:54:00 (73.9%)
2097-Sep-27 10:20:00 (73.9%)
2097-Sep-27 11:45:00 (73.9%)
2097-Sep-27 13:10:00 (73.9%)
2097-Sep-27 14:35:00 (73.9%)
2097-Sep-27 16:00:00 (74%)
2097-Sep-27 17:25:00 (74%)
2097-Sep-27 18:50:00 (74%)
2097-Sep-27 20:15:00 (74%)
2097-Sep-27 21:41:00 (74%)
2097-Sep-27 23:06:00 (74%)
2097-Sep-28 00:31:00 (74%)
2097-Sep-28 01:56:00 (74.1%)
2097-Sep-28 03:21:00 (74.1%)
2097-Sep-28 04:46:00 (74.1%)
2097-Sep-28 06:11:00 (74.1%)
2097-Sep-28 07:37:00 (74.1%)
2097-Sep-28 09:02:00 (74.1%)
2097-Sep-28 10:27:00 (74.2%)
2097-Sep-28 11:52:00 (74.2%)
2097-Sep-28 13:17:00 (74.2%)
2097-Sep-28 14:42:00 (74.2%)
2097-Sep-28 16:07:00 (74.2%)
2097-Sep-28 17:32:00 (74.2%)
2097-Sep-28 18:58:00 (74.3%)
2097-Sep-28 20:23:00 (74.3%)
2097-Sep-28 21:48:00 (74.3%)
2097-Sep-28 23:13:00 (74.3%)
2097-Sep-29 00:38:00 (74.3%)
2097-Sep-29 02:03:00 (74.3%)
2097-Sep-29 03:28:00 (74.4%)
2097-Sep-29 04:53:00 (74.4%)
2097-Sep-29 06:19:00 (74.4%)
2097-Sep-29 07:44:00 (74.4%)
2097-Sep-29 09:09:00 (74.4%)
2097-Sep-29 10:34:00 (74.4%)
2097-Sep-29 11:59:00 (74.5%)
2097-Sep-29 13:24:00 (74.5%)
2097-Sep-29 14:49:00 (74.5%)
2097-Sep-29 16:14:00 (74.5%)
2097-Sep-29 17:39:00 (74.5%)
2097-Sep-29 19:04:00 (74.5%)
2097-Sep-29 20:30:00 (74.6%)
2097-Sep-29 21:55:00 (74.6%)
2097-Sep-29 23:20:00 (74.6%)
2097-Sep-30 00:45:00 (74.6%)
2097-Sep-30 02:10:00 (74.6%)
2097-Sep-30 03:35:00 (74.6%)
2097-Sep-30 05:00:00 (74.6%)
2097-Sep-30 06:25:00 (74.7%)
2097-Sep-30 07:51:00 (74.7%)
2097-Sep-30 09:16:00 (74.7%)
2097-Sep-30 10:41:00 (74.7%)
2097-Sep-30 12:06:00 (74.7%)
2097-Sep-30 13:31:00 (74.7%)
2097-Sep-30 14:56:00 (74.8%)
2097-Sep-30 16:21:00 (74.8%)
2097-Sep-30 17:46:00 (74.8%)
2097-Sep-30 19:12:00 (74.8%)
2097-Sep-30 20:37:00 (74.8%)
2097-Sep-30 22:02:00 (74.8%)
2097-Sep-30 23:27:00 (74.9%)
2097-Oct-01 00:52:00 (74.9%)
2097-Oct-01 02:17:00 (74.9%)
2097-Oct-01 03:42:00 (74.9%)
2097-Oct-01 05:07:00 (74.9%)
2097-Oct-01 06:33:00 (74.9%)
2097-Oct-01 07:58:00 (75%)
2097-Oct-01 09:23:00 (75%)
2097-Oct-01 10:48:00 (75%)
2097-Oct-01 12:13:00 (75%)
2097-Oct-01 13:38:00 (75%)
2097-Oct-01 15:03:00 (75%)
2097-Oct-01 16:28:00 (75.1%)
2097-Oct-01 17:54:00 (75.1%)
2097-Oct-01 19:19:00 (75.1%)
2097-Oct-01 20:44:00 (75.1%)
2097-Oct-01 22:09:00 (75.1%)
2097-Oct-01 23:34:00 (75.1%)
2097-Oct-02 00:59:00 (75.1%)
2097-Oct-02 02:24:00 (75.2%)
2097-Oct-02 03:49:00 (75.2%)
2097-Oct-02 05:14:00 (75.2%)
2097-Oct-02 06:40:00 (75.2%)
2097-Oct-02 08:05:00 (75.2%)
2097-Oct-02 09:30:00 (75.2%)
2097-Oct-02 10:55:00 (75.3%)
2097-Oct-02 12:20:00 (75.3%)
2097-Oct-02 13:45:00 (75.3%)
2097-Oct-02 15:10:00 (75.3%)
2097-Oct-02 16:35:00 (75.3%)
2097-Oct-02 18:01:00 (75.3%)
2097-Oct-02 19:26:00 (75.4%)
2097-Oct-02 20:51:00 (75.4%)
2097-Oct-02 22:16:00 (75.4%)
2097-Oct-02 23:41:00 (75.4%)
2097-Oct-03 01:06:00 (75.4%)
2097-Oct-03 02:31:00 (75.4%)
2097-Oct-03 03:57:00 (75.5%)
2097-Oct-03 05:22:00 (75.5%)
2097-Oct-03 06:47:00 (75.5%)
2097-Oct-03 08:12:00 (75.5%)
2097-Oct-03 09:37:00 (75.5%)
2097-Oct-03 11:02:00 (75.5%)
2097-Oct-03 12:27:00 (75.6%)
2097-Oct-03 13:52:00 (75.6%)
2097-Oct-03 15:18:00 (75.6%)
2097-Oct-03 16:43:00 (75.6%)
2097-Oct-03 18:08:00 (75.6%)
2097-Oct-03 19:33:00 (75.6%)
2097-Oct-03 20:58:00 (75.6%)
2097-Oct-03 22:23:00 (75.7%)
2097-Oct-03 23:48:00 (75.7%)
2097-Oct-04 01:13:00 (75.7%)
2097-Oct-04 02:39:00 (75.7%)
2097-Oct-04 04:04:00 (75.7%)
2097-Oct-04 05:29:00 (75.7%)
2097-Oct-04 06:54:00 (75.8%)
2097-Oct-04 08:19:00 (75.8%)
2097-Oct-04 09:44:00 (75.8%)
2097-Oct-04 11:09:00 (75.8%)
2097-Oct-04 12:35:00 (75.8%)
2097-Oct-04 14:00:00 (75.8%)
2097-Oct-04 15:25:00 (75.9%)
2097-Oct-04 16:50:00 (75.9%)
2097-Oct-04 18:15:00 (75.9%)
2097-Oct-04 19:40:00 (75.9%)
2097-Oct-04 21:05:00 (75.9%)
2097-Oct-04 22:30:00 (75.9%)
2097-Oct-04 23:55:00 (76%)
2097-Oct-05 01:21:00 (76%)
2097-Oct-05 02:46:00 (76%)
2097-Oct-05 04:11:00 (76%)
2097-Oct-05 05:36:00 (76%)
2097-Oct-05 07:01:00 (76%)
2097-Oct-05 08:26:00 (76.1%)
2097-Oct-05 09:51:00 (76.1%)
2097-Oct-05 11:16:00 (76.1%)
2097-Oct-05 12:42:00 (76.1%)
2097-Oct-05 14:07:00 (76.1%)
2097-Oct-05 15:32:00 (76.1%)
2097-Oct-05 16:57:00 (76.1%)
2097-Oct-05 18:22:00 (76.2%)
2097-Oct-05 19:47:00 (76.2%)
2097-Oct-05 21:12:00 (76.2%)
2097-Oct-05 22:37:00 (76.2%)
2097-Oct-06 00:03:00 (76.2%)
2097-Oct-06 01:28:00 (76.2%)
2097-Oct-06 02:53:00 (76.3%)
2097-Oct-06 04:18:00 (76.3%)
2097-Oct-06 05:43:00 (76.3%)
2097-Oct-06 07:08:00 (76.3%)
2097-Oct-06 08:33:00 (76.3%)
2097-Oct-06 09:58:00 (76.3%)
2097-Oct-06 11:24:00 (76.4%)
2097-Oct-06 12:49:00 (76.4%)
2097-Oct-06 14:14:00 (76.4%)
2097-Oct-06 15:39:00 (76.4%)
2097-Oct-06 17:04:00 (76.4%)
2097-Oct-06 18:29:00 (76.4%)
2097-Oct-06 19:54:00 (76.5%)
2097-Oct-06 21:19:00 (76.5%)
2097-Oct-06 22:45:00 (76.5%)
2097-Oct-07 00:10:00 (76.5%)
2097-Oct-07 01:35:00 (76.5%)
2097-Oct-07 03:00:00 (76.5%)
2097-Oct-07 04:25:00 (76.6%)
2097-Oct-07 05:50:00 (76.6%)
2097-Oct-07 07:15:00 (76.6%)
2097-Oct-07 08:41:00 (76.6%)
2097-Oct-07 10:06:00 (76.6%)
2097-Oct-07 11:31:00 (76.6%)
2097-Oct-07 12:56:00 (76.6%)
2097-Oct-07 14:21:00 (76.7%)
2097-Oct-07 15:46:00 (76.7%)
2097-Oct-07 17:11:00 (76.7%)
2097-Oct-07 18:36:00 (76.7%)
2097-Oct-07 20:01:00 (76.7%)
2097-Oct-07 21:27:00 (76.7%)
2097-Oct-07 22:52:00 (76.8%)
2097-Oct-08 00:17:00 (76.8%)
2097-Oct-08 01:42:00 (76.8%)
2097-Oct-08 03:07:00 (76.8%)
2097-Oct-08 04:32:00 (76.8%)
2097-Oct-08 05:57:00 (76.8%)
2097-Oct-08 07:22:00 (76.9%)
2097-Oct-08 08:48:00 (76.9%)
2097-Oct-08 10:13:00 (76.9%)
2097-Oct-08 11:38:00 (76.9%)
2097-Oct-08 13:03:00 (76.9%)
2097-Oct-08 14:28:00 (76.9%)
2097-Oct-08 15:53:00 (77%)
2097-Oct-08 17:18:00 (77%)
2097-Oct-08 18:44:00 (77%)
2097-Oct-08 20:09:00 (77%)
2097-Oct-08 21:34:00 (77%)
2097-Oct-08 22:59:00 (77%)
2097-Oct-09 00:24:00 (77.1%)
2097-Oct-09 01:49:00 (77.1%)
2097-Oct-09 03:14:00 (77.1%)
2097-Oct-09 04:39:00 (77.1%)
2097-Oct-09 06:04:00 (77.1%)
2097-Oct-09 07:30:00 (77.1%)
2097-Oct-09 08:55:00 (77.2%)
2097-Oct-09 10:20:00 (77.2%)
2097-Oct-09 11:45:00 (77.2%)
2097-Oct-09 13:10:00 (77.2%)
2097-Oct-09 14:35:00 (77.2%)
2097-Oct-09 16:00:00 (77.2%)
2097-Oct-09 17:26:00 (77.2%)
2097-Oct-09 18:51:00 (77.3%)
2097-Oct-09 20:16:00 (77.3%)
2097-Oct-09 21:41:00 (77.3%)
2097-Oct-09 23:06:00 (77.3%)
2097-Oct-10 00:31:00 (77.3%)
2097-Oct-10 01:56:00 (77.3%)
2097-Oct-10 03:21:00 (77.4%)
2097-Oct-10 04:46:00 (77.4%)
2097-Oct-10 06:12:00 (77.4%)
2097-Oct-10 07:37:00 (77.4%)
2097-Oct-10 09:02:00 (77.4%)
2097-Oct-10 10:27:00 (77.4%)
2097-Oct-10 11:52:00 (77.5%)
2097-Oct-10 13:17:00 (77.5%)
2097-Oct-10 14:42:00 (77.5%)
2097-Oct-10 16:07:00 (77.5%)
2097-Oct-10 17:33:00 (77.5%)
2097-Oct-10 18:58:00 (77.5%)
2097-Oct-10 20:23:00 (77.6%)
2097-Oct-10 21:48:00 (77.6%)
2097-Oct-10 23:13:00 (77.6%)
2097-Oct-11 00:38:00 (77.6%)
2097-Oct-11 02:03:00 (77.6%)
2097-Oct-11 03:28:00 (77.6%)
2097-Oct-11 04:54:00 (77.7%)
2097-Oct-11 06:19:00 (77.7%)
2097-Oct-11 07:44:00 (77.7%)
2097-Oct-11 09:09:00 (77.7%)
2097-Oct-11 10:34:00 (77.7%)
2097-Oct-11 11:59:00 (77.7%)
2097-Oct-11 13:24:00 (77.7%)
2097-Oct-11 14:50:00 (77.8%)
2097-Oct-11 16:15:00 (77.8%)
2097-Oct-11 17:40:00 (77.8%)
2097-Oct-11 19:05:00 (77.8%)
2097-Oct-11 20:30:00 (77.8%)
2097-Oct-11 21:55:00 (77.8%)
2097-Oct-11 23:20:00 (77.9%)
2097-Oct-12 00:46:00 (77.9%)
2097-Oct-12 02:11:00 (77.9%)
2097-Oct-12 03:36:00 (77.9%)
2097-Oct-12 05:01:00 (77.9%)
2097-Oct-12 06:26:00 (77.9%)
2097-Oct-12 07:51:00 (78%)
2097-Oct-12 09:16:00 (78%)
2097-Oct-12 10:41:00 (78%)
2097-Oct-12 12:07:00 (78%)
2097-Oct-12 13:32:00 (78%)
2097-Oct-12 14:57:00 (78%)
2097-Oct-12 16:22:00 (78.1%)
2097-Oct-12 17:47:00 (78.1%)
2097-Oct-12 19:12:00 (78.1%)
2097-Oct-12 20:37:00 (78.1%)
2097-Oct-12 22:02:00 (78.1%)
2097-Oct-12 23:28:00 (78.1%)
2097-Oct-13 00:53:00 (78.2%)
2097-Oct-13 02:18:00 (78.2%)
2097-Oct-13 03:43:00 (78.2%)
2097-Oct-13 05:08:00 (78.2%)
2097-Oct-13 06:33:00 (78.2%)
2097-Oct-13 07:58:00 (78.2%)
2097-Oct-13 09:23:00 (78.2%)
2097-Oct-13 10:49:00 (78.3%)
2097-Oct-13 12:14:00 (78.3%)
2097-Oct-13 13:39:00 (78.3%)
2097-Oct-13 15:04:00 (78.3%)
2097-Oct-13 16:29:00 (78.3%)
2097-Oct-13 17:54:00 (78.3%)
2097-Oct-13 19:19:00 (78.4%)
2097-Oct-13 20:44:00 (78.4%)
2097-Oct-13 22:10:00 (78.4%)
2097-Oct-13 23:35:00 (78.4%)
2097-Oct-14 01:00:00 (78.4%)
2097-Oct-14 02:25:00 (78.4%)
2097-Oct-14 03:50:00 (78.5%)
2097-Oct-14 05:15:00 (78.5%)
2097-Oct-14 06:40:00 (78.5%)
2097-Oct-14 08:05:00 (78.5%)
2097-Oct-14 09:31:00 (78.5%)
2097-Oct-14 10:56:00 (78.5%)
2097-Oct-14 12:21:00 (78.6%)
2097-Oct-14 13:46:00 (78.6%)
2097-Oct-14 15:11:00 (78.6%)
2097-Oct-14 16:36:00 (78.6%)
2097-Oct-14 18:01:00 (78.6%)
2097-Oct-14 19:26:00 (78.6%)
2097-Oct-14 20:52:00 (78.7%)
2097-Oct-14 22:17:00 (78.7%)
2097-Oct-14 23:42:00 (78.7%)
2097-Oct-15 01:07:00 (78.7%)
2097-Oct-15 02:32:00 (78.7%)
2097-Oct-15 03:57:00 (78.7%)
2097-Oct-15 05:22:00 (78.7%)
2097-Oct-15 06:47:00 (78.8%)
2097-Oct-15 08:13:00 (78.8%)
2097-Oct-15 09:38:00 (78.8%)
2097-Oct-15 11:03:00 (78.8%)
2097-Oct-15 12:28:00 (78.8%)
2097-Oct-15 13:53:00 (78.8%)
2097-Oct-15 15:18:00 (78.9%)
2097-Oct-15 16:43:00 (78.9%)
2097-Oct-15 18:08:00 (78.9%)
2097-Oct-15 19:33:00 (78.9%)
2097-Oct-15 20:59:00 (78.9%)
2097-Oct-15 22:24:00 (78.9%)
2097-Oct-15 23:49:00 (79%)
2097-Oct-16 01:14:00 (79%)
2097-Oct-16 02:39:00 (79%)
2097-Oct-16 04:04:00 (79%)
2097-Oct-16 05:29:00 (79%)
2097-Oct-16 06:54:00 (79%)
2097-Oct-16 08:20:00 (79.1%)
2097-Oct-16 09:45:00 (79.1%)
2097-Oct-16 11:10:00 (79.1%)
2097-Oct-16 12:35:00 (79.1%)
2097-Oct-16 14:00:00 (79.1%)
2097-Oct-16 15:25:00 (79.1%)
2097-Oct-16 16:50:00 (79.2%)
2097-Oct-16 18:16:00 (79.2%)
2097-Oct-16 19:41:00 (79.2%)
2097-Oct-16 21:06:00 (79.2%)
2097-Oct-16 22:31:00 (79.2%)
2097-Oct-16 23:56:00 (79.2%)
2097-Oct-17 01:21:00 (79.3%)
2097-Oct-17 02:46:00 (79.3%)
2097-Oct-17 04:11:00 (79.3%)
2097-Oct-17 05:37:00 (79.3%)
2097-Oct-17 07:02:00 (79.3%)
2097-Oct-17 08:27:00 (79.3%)
2097-Oct-17 09:52:00 (79.3%)
2097-Oct-17 11:17:00 (79.4%)
2097-Oct-17 12:42:00 (79.4%)
2097-Oct-17 14:07:00 (79.4%)
2097-Oct-17 15:32:00 (79.4%)
2097-Oct-17 16:58:00 (79.4%)
2097-Oct-17 18:23:00 (79.4%)
2097-Oct-17 19:48:00 (79.5%)
2097-Oct-17 21:13:00 (79.5%)
2097-Oct-17 22:38:00 (79.5%)
2097-Oct-18 00:03:00 (79.5%)
2097-Oct-18 01:28:00 (79.5%)
2097-Oct-18 02:53:00 (79.5%)
2097-Oct-18 04:18:00 (79.6%)
2097-Oct-18 05:44:00 (79.6%)
2097-Oct-18 07:09:00 (79.6%)
2097-Oct-18 08:34:00 (79.6%)
2097-Oct-18 09:59:00 (79.6%)
2097-Oct-18 11:24:00 (79.6%)
2097-Oct-18 12:49:00 (79.7%)
2097-Oct-18 14:14:00 (79.7%)
2097-Oct-18 15:39:00 (79.7%)
2097-Oct-18 17:05:00 (79.7%)
2097-Oct-18 18:30:00 (79.7%)
2097-Oct-18 19:55:00 (79.7%)
2097-Oct-18 21:20:00 (79.8%)
2097-Oct-18 22:45:00 (79.8%)
2097-Oct-19 00:10:00 (79.8%)
2097-Oct-19 01:35:00 (79.8%)
2097-Oct-19 03:01:00 (79.8%)
2097-Oct-19 04:26:00 (79.8%)
2097-Oct-19 05:51:00 (79.8%)
2097-Oct-19 07:16:00 (79.9%)
2097-Oct-19 08:41:00 (79.9%)
2097-Oct-19 10:06:00 (79.9%)
2097-Oct-19 11:31:00 (79.9%)
2097-Oct-19 12:56:00 (79.9%)
2097-Oct-19 14:22:00 (79.9%)
2097-Oct-19 15:47:00 (80%)
2097-Oct-19 17:12:00 (80%)
2097-Oct-19 18:37:00 (80%)
2097-Oct-19 20:02:00 (80%)
2097-Oct-19 21:27:00 (80%)
2097-Oct-19 22:52:00 (80%)
2097-Oct-20 00:18:00 (80.1%)
2097-Oct-20 01:43:00 (80.1%)
2097-Oct-20 03:08:00 (80.1%)
2097-Oct-20 04:33:00 (80.1%)
2097-Oct-20 05:58:00 (80.1%)
2097-Oct-20 07:23:00 (80.1%)
2097-Oct-20 08:48:00 (80.2%)
2097-Oct-20 10:13:00 (80.2%)
2097-Oct-20 11:39:00 (80.2%)
2097-Oct-20 13:04:00 (80.2%)
2097-Oct-20 14:29:00 (80.2%)
2097-Oct-20 15:54:00 (80.2%)
2097-Oct-20 17:19:00 (80.3%)
2097-Oct-20 18:44:00 (80.3%)
2097-Oct-20 20:09:00 (80.3%)
2097-Oct-20 21:34:00 (80.3%)
2097-Oct-20 22:59:00 (80.3%)
2097-Oct-21 00:25:00 (80.3%)
2097-Oct-21 01:50:00 (80.3%)
2097-Oct-21 03:15:00 (80.4%)
2097-Oct-21 04:40:00 (80.4%)
2097-Oct-21 06:05:00 (80.4%)
2097-Oct-21 07:30:00 (80.4%)
2097-Oct-21 08:55:00 (80.4%)
2097-Oct-21 10:21:00 (80.4%)
2097-Oct-21 11:46:00 (80.5%)
2097-Oct-21 13:11:00 (80.5%)
2097-Oct-21 14:36:00 (80.5%)
2097-Oct-21 16:01:00 (80.5%)
2097-Oct-21 17:26:00 (80.5%)
2097-Oct-21 18:51:00 (80.5%)
2097-Oct-21 20:16:00 (80.6%)
2097-Oct-21 21:42:00 (80.6%)
2097-Oct-21 23:07:00 (80.6%)
2097-Oct-22 00:32:00 (80.6%)
2097-Oct-22 01:57:00 (80.6%)
2097-Oct-22 03:22:00 (80.6%)
2097-Oct-22 04:47:00 (80.7%)
2097-Oct-22 06:12:00 (80.7%)
2097-Oct-22 07:38:00 (80.7%)
2097-Oct-22 09:03:00 (80.7%)
2097-Oct-22 10:28:00 (80.7%)
2097-Oct-22 11:53:00 (80.7%)
2097-Oct-22 13:18:00 (80.8%)
2097-Oct-22 14:43:00 (80.8%)
2097-Oct-22 16:08:00 (80.8%)
2097-Oct-22 17:33:00 (80.8%)
2097-Oct-22 18:59:00 (80.8%)
2097-Oct-22 20:24:00 (80.8%)
2097-Oct-22 21:49:00 (80.8%)
2097-Oct-22 23:14:00 (80.9%)
2097-Oct-23 00:39:00 (80.9%)
2097-Oct-23 02:04:00 (80.9%)
2097-Oct-23 03:29:00 (80.9%)
2097-Oct-23 04:54:00 (80.9%)
2097-Oct-23 06:20:00 (80.9%)
2097-Oct-23 07:45:00 (81%)
2097-Oct-23 09:10:00 (81%)
2097-Oct-23 10:35:00 (81%)
2097-Oct-23 12:00:00 (81%)
2097-Oct-23 13:25:00 (81%)
2097-Oct-23 14:50:00 (81%)
2097-Oct-23 16:15:00 (81.1%)
2097-Oct-23 17:40:00 (81.1%)
2097-Oct-23 19:06:00 (81.1%)
2097-Oct-23 20:31:00 (81.1%)
2097-Oct-23 21:56:00 (81.1%)
2097-Oct-23 23:21:00 (81.1%)
2097-Oct-24 00:46:00 (81.2%)
2097-Oct-24 02:11:00 (81.2%)
2097-Oct-24 03:36:00 (81.2%)
2097-Oct-24 05:01:00 (81.2%)
2097-Oct-24 06:27:00 (81.2%)
2097-Oct-24 07:52:00 (81.2%)
2097-Oct-24 09:17:00 (81.3%)
2097-Oct-24 10:42:00 (81.3%)
2097-Oct-24 12:07:00 (81.3%)
2097-Oct-24 13:32:00 (81.3%)
2097-Oct-24 14:57:00 (81.3%)
2097-Oct-24 16:23:00 (81.3%)
2097-Oct-24 17:48:00 (81.4%)
2097-Oct-24 19:13:00 (81.4%)
2097-Oct-24 20:38:00 (81.4%)
2097-Oct-24 22:03:00 (81.4%)
2097-Oct-24 23:28:00 (81.4%)
2097-Oct-25 00:53:00 (81.4%)
2097-Oct-25 02:18:00 (81.4%)
2097-Oct-25 03:43:00 (81.5%)
2097-Oct-25 05:09:00 (81.5%)
2097-Oct-25 06:34:00 (81.5%)
2097-Oct-25 07:59:00 (81.5%)
2097-Oct-25 09:24:00 (81.5%)
2097-Oct-25 10:49:00 (81.5%)
2097-Oct-25 12:14:00 (81.6%)
2097-Oct-25 13:39:00 (81.6%)
2097-Oct-25 15:05:00 (81.6%)
2097-Oct-25 16:30:00 (81.6%)
2097-Oct-25 17:55:00 (81.6%)
2097-Oct-25 19:20:00 (81.6%)
2097-Oct-25 20:45:00 (81.7%)
2097-Oct-25 22:10:00 (81.7%)
2097-Oct-25 23:35:00 (81.7%)
2097-Oct-26 01:00:00 (81.7%)
2097-Oct-26 02:25:00 (81.7%)
2097-Oct-26 03:51:00 (81.7%)
2097-Oct-26 05:16:00 (81.8%)
2097-Oct-26 06:41:00 (81.8%)
2097-Oct-26 08:06:00 (81.8%)
2097-Oct-26 09:31:00 (81.8%)
2097-Oct-26 10:56:00 (81.8%)
2097-Oct-26 12:21:00 (81.8%)
2097-Oct-26 13:46:00 (81.9%)
2097-Oct-26 15:12:00 (81.9%)
2097-Oct-26 16:37:00 (81.9%)
2097-Oct-26 18:02:00 (81.9%)
2097-Oct-26 19:27:00 (81.9%)
2097-Oct-26 20:52:00 (81.9%)
2097-Oct-26 22:17:00 (81.9%)
2097-Oct-26 23:42:00 (82%)
2097-Oct-27 01:08:00 (82%)
2097-Oct-27 02:33:00 (82%)
2097-Oct-27 03:58:00 (82%)
2097-Oct-27 05:23:00 (82%)
2097-Oct-27 06:48:00 (82%)
2097-Oct-27 08:13:00 (82.1%)
2097-Oct-27 09:38:00 (82.1%)
2097-Oct-27 11:03:00 (82.1%)
2097-Oct-27 12:29:00 (82.1%)
2097-Oct-27 13:54:00 (82.1%)
2097-Oct-27 15:19:00 (82.1%)
2097-Oct-27 16:44:00 (82.2%)
2097-Oct-27 18:09:00 (82.2%)
2097-Oct-27 19:34:00 (82.2%)
2097-Oct-27 20:59:00 (82.2%)
2097-Oct-27 22:24:00 (82.2%)
2097-Oct-27 23:50:00 (82.2%)
2097-Oct-28 01:15:00 (82.3%)
2097-Oct-28 02:40:00 (82.3%)
2097-Oct-28 04:05:00 (82.3%)
2097-Oct-28 05:30:00 (82.3%)
2097-Oct-28 06:55:00 (82.3%)
2097-Oct-28 08:20:00 (82.3%)
2097-Oct-28 09:45:00 (82.4%)
2097-Oct-28 11:11:00 (82.4%)
2097-Oct-28 12:36:00 (82.4%)
2097-Oct-28 14:01:00 (82.4%)
2097-Oct-28 15:26:00 (82.4%)
2097-Oct-28 16:51:00 (82.4%)
2097-Oct-28 18:16:00 (82.4%)
2097-Oct-28 19:41:00 (82.5%)
2097-Oct-28 21:06:00 (82.5%)
2097-Oct-28 22:31:00 (82.5%)
2097-Oct-28 23:57:00 (82.5%)
2097-Oct-29 01:22:00 (82.5%)
2097-Oct-29 02:47:00 (82.5%)
2097-Oct-29 04:12:00 (82.6%)
2097-Oct-29 05:37:00 (82.6%)
2097-Oct-29 07:02:00 (82.6%)
2097-Oct-29 08:27:00 (82.6%)
2097-Oct-29 09:53:00 (82.6%)
2097-Oct-29 11:18:00 (82.6%)
2097-Oct-29 12:43:00 (82.7%)
2097-Oct-29 14:08:00 (82.7%)
2097-Oct-29 15:33:00 (82.7%)
2097-Oct-29 16:58:00 (82.7%)
2097-Oct-29 18:23:00 (82.7%)
2097-Oct-29 19:48:00 (82.7%)
2097-Oct-29 21:14:00 (82.8%)
2097-Oct-29 22:39:00 (82.8%)
2097-Oct-30 00:04:00 (82.8%)
2097-Oct-30 01:29:00 (82.8%)
2097-Oct-30 02:54:00 (82.8%)
2097-Oct-30 04:19:00 (82.8%)
2097-Oct-30 05:44:00 (82.9%)
2097-Oct-30 07:09:00 (82.9%)
2097-Oct-30 08:35:00 (82.9%)
2097-Oct-30 10:00:00 (82.9%)
2097-Oct-30 11:25:00 (82.9%)
2097-Oct-30 12:50:00 (82.9%)
